,En,VN,IOB,Intent
2721,list all flights from chicago to seattle on continental airlines which depart on saturday before noon and include a meal,liệt kê tất cả các chuyến bay từ Chicago đến Seattle của các hãng hàng không lục địa khởi hành vào thứ bảy trước buổi trưa và bao gồm một bữa ăn,O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O O O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time O O O B-meal,atis_flight
2722,list all flights from pittsburgh to philadelphia,liệt kê tất cả các chuyến bay từ pittsburgh đến philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2723,what flights from st. paul to kansas city on friday with supper served,những chuyến bay từ st. paul đến thành phố kansas vào thứ sáu với bữa tối được phục vụ,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O B-meal_description O,atis_flight
2724,are there any thrift economy flights to san francisco from boston,có chuyến bay tiết kiệm nào đến san francisco từ boston không,O O O O B-class_type B-economy O O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name,atis_flight
2725,what flights are available from atlanta to washington dc on wednesday,có những chuyến bay nào từ Atlanta đến washington dc vào thứ tư,O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.day_name,atis_flight
2726,show me the flights to love field,chỉ cho tôi các chuyến bay đến cánh đồng tình yêu,O O O O O O B-toloc.airport_name I-toloc.airport_name,atis_flight
2727,show me the ground transportation at denver,chỉ cho tôi phương tiện giao thông mặt đất tại denver,O O O O O O O B-city_name,atis_ground_service
2728,airports,sân bay,O O,atis_airport
2729,give me the continental flights from chicago to seattle on friday,cho tôi các chuyến bay lục địa từ Chicago đến Seattle vào thứ sáu,O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
2730,explain restriction ap 57,giải thích hạn chế ap 57,O O O B-restriction_code I-restriction_code,atis_abbreviation
2731,show me flights from atlanta to philadelphia in the morning,chỉ cho tôi các chuyến bay từ atlanta đến Philadelphia vào buổi sáng,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day,atis_flight
2732,does eastern airlines fly early in the morning between logan and bwi,các hãng hàng không phía đông có bay vào sáng sớm giữa logan và bwi không,O O B-airline_name I-airline_name O B-depart_time.period_mod O O B-depart_time.period_of_day O B-fromloc.airport_name O B-toloc.airport_code,atis_flight
2733,show me all flights from milwaukee to orlando,cho tôi xem tất cả các chuyến bay từ milwaukee đến orlando,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2734,i would like a flight leaving from washington to boston at 110 pm on august twentieth,tôi muốn một chuyến bay khởi hành từ washington đến boston lúc 110 giờ chiều ngày 20 tháng 8,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time I-depart_time.time O B-depart_date.month_name B-depart_date.day_number,atis_flight
2735,display all flights from baltimore to boston on july twenty ninth,hiển thị tất cả các chuyến bay từ baltimore đến boston vào ngày hai mươi chín tháng bảy,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number,atis_flight
2736,show me all flights from boston to denver which arrive before noon on wednesday,chỉ cho tôi tất cả các chuyến bay từ boston đến denver đến trước trưa ngày thứ tư,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time O B-arrive_date.day_name,atis_flight
2737,hi i'm calling from boston i'd like to make a flight to either orlando or los angeles,hi i'm calling from boston i'd like to make a flight to either orlando or los angeles,O O O O O B-fromloc.city_name O O O O O O O O B-toloc.city_name B-or B-toloc.city_name I-toloc.city_name,atis_flight
2738,show me flights from denver to philadelphia,chỉ cho tôi các chuyến bay từ denver đến philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2739,what time does the flight leave denver going to san francisco on continental airlines,mấy giờ bay rời denver đi san francisco trên các hàng không lục,O O B-flight_time O O O O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name,atis_flight_time
2740,all flights from washington dc to san francisco after 5 pm on november twelfth economy class,all bay chuyến từ washington dc đến san francisco sau chiều 5 giờ trên phổ thông ngày 12 tháng 11,O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.month_name B-depart_date.day_number B-economy I-economy,atis_flight
2741,show me the flights from boston to pittsburgh on wednesday and thursday,chỉ cho tôi các chuyến bay từ boston đến pittsburgh vào thứ tư và thứ năm,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_name,atis_flight
2742,i would like a nonstop flight from new york to las vegas on march second,tôi muốn một chuyến bay thẳng từ Newyork đến las vegas vào ngày thứ hai tháng ba,O O O O O B-flight_stop O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number,atis_flight
2743,display types of aircraft departing from cleveland to dallas before noon,hiển thị các loại máy bay khởi hành từ cleveland đến dallas trước buổi trưa,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time,atis_aircraft
2744,show me the flights from baltimore to dallas,show me the flights from baltimore to dallas,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2745,list all flights leaving denver on continental on sunday,liệt kê tất cả các chuyến bay rời denver trên lục địa vào chủ nhật,O O O O O B-fromloc.city_name O B-airline_name O B-depart_date.day_name,atis_flight
2746,first class american flight from philadelphia to dallas on wednesday,Theest bay hạng của Mỹ từ Philadelphia đến dallas vào tư vấn,O B-class_type I-class_type B-airline_name O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
2747,from washington dc to philadelphia departing in the afternoon,từ washington dc đến philadelphia khởi hành vào buổi chiều,O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name O O O B-depart_time.period_of_day,atis_flight
2748,what is the meaning of meal code s,ý nghĩa của mã bữa ăn là gì,O O O O O O B-meal_code I-meal_code I-meal_code,atis_abbreviation
2749,list all flights departing from general mitchell,liệt kê tất cả các chuyến bay khởi hành từ mitchell chung,O O O O O O B-fromloc.airport_name I-fromloc.airport_name,atis_flight
2750,i would like to know the flights that are available leaving out of pittsburgh to san francisco on thursday night after 9 pm,tôi muốn biết các chuyến bay có sẵn từ pittsburgh đến san francisco vào đêm thứ năm sau 9 giờ tối,O O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
2751,please give ground transportation at denver airport,vui lòng cung cấp phương tiện di chuyển mặt đất tại sân bay denver,O O O O O O B-airport_name I-airport_name,atis_ground_service
2752,please list the flights for me that leave dallas on tuesday morning and arrive in atlanta,please list the flights for me that leave dallas on tuesday morning and arrive in atlanta,O O O O O O O O O B-fromloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O O O B-toloc.city_name,atis_flight
2753,what flights does american airlines have from boston to dallas,Các hãng hàng không của Mỹ có những chuyến bay nào từ boston đến dallas,O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2754,what flights go from boston to pittsburgh after 1205 in the afternoon,những chuyến bay nào đi từ boston đến pittsburgh sau 1205 giờ chiều,O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time O O B-depart_time.period_of_day,atis_flight
2755,what flights depart from pittsburgh and arrive in oakland california,những chuyến bay nào khởi hành từ pittsburgh và đến Oakland california,O O O O O B-fromloc.city_name O O O B-toloc.city_name B-toloc.state_name,atis_flight
2756,i'd like to leave atlanta in the afternoon and arrive in philadelphia at 5 pm,tôi muốn rời atlanta vào buổi chiều và đến philad Philadelphia lúc 5 giờ chiều,O O O O O B-fromloc.city_name O O B-depart_time.period_of_day O O O B-toloc.city_name O B-arrive_time.time I-arrive_time.time,atis_flight
2757,what's the earliest flight leaving denver for pittsburgh,chuyến bay sớm nhất rời denver đến pittsburgh là gì,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2758,please list the flight times from boston to pittsburgh,vui lòng liệt kê thời gian bay từ boston đến pittsburgh,O O O O B-flight_time I-flight_time O B-fromloc.city_name O B-toloc.city_name,atis_flight_time
2759,flights from atlanta to washington dc,flights from atlanta to washington dc,O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code,atis_flight
2760,what is restriction ap 55,hạn chế là gì ap 55,O O O O B-restriction_code I-restriction_code,atis_abbreviation
2761,i am interested in a flight from cincinnati to burbank the flight should be american and leave in the afternoon i need to know the aircraft and flight number,"tôi quan tâm đến chuyến bay từ cincinnati đến burbank, chuyến bay phải là người Mỹ và khởi hành vào buổi chiều tôi cần biết máy bay và số hiệu chuyến bay",O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-airline_name O O O O B-depart_time.period_of_day O O O O O O O O O,atis_flight
2762,show me all flights from philadelphia to san francisco with one stop in dallas,chỉ cho tôi tất cả các chuyến bay từ philad Philadelphia đến san francisco với một điểm dừng ở dallas,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-flight_stop I-flight_stop O B-stoploc.city_name,atis_flight
2763,what is the cheapest flight from san francisco to pittsburgh on sunday,chuyến bay nào rẻ nhất từ ​​San francisco đến Pittsburgh vào chủ nhật,O O O O B-cost_relative O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
2764,i need a united airlines flight from denver to baltimore on saturday,tôi cần một chuyến bay của hãng hàng không thống nhất từ ​​Denver đến Baltimore vào thứ bảy,O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
2765,list all flights from baltimore to atlanta after noon thursday nonstop,liệt kê tất cả các chuyến bay từ Baltimore đến Atlanta sau buổi trưa thứ năm liên tục,O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time B-depart_date.day_name B-flight_stop,atis_flight
2766,i want a flight from boston to atlanta,tôi muốn một chuyến bay từ boston đến atlanta,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2767,what type of ground transportation is available between the airport and downtown san francisco,loại phương tiện giao thông mặt đất nào có sẵn giữa sân bay và trung tâm thành phố san francisco,O O O O O O O O O O O O O B-toloc.city_name I-toloc.city_name,atis_ground_service
2768,on monday i'd like to travel from las vegas to detroit michigan,"vào thứ hai, tôi muốn đi từ las vegas đến detroit michigan",O O B-depart_date.day_name O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_name,atis_flight
2769,show me the flights from boston to san francisco,chỉ cho tôi các chuyến bay từ boston đến san francisco,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2770,show me all the flights leaving baltimore,cho tôi xem tất cả các chuyến bay rời Baltimore,O O O O O O O B-fromloc.city_name,atis_flight
2771,do you have an early morning direct flight from philadelphia to pittsburgh,bạn có chuyến bay thẳng vào buổi sáng sớm từ Philadelphia đến pittsburgh không,O O O O O B-depart_time.period_of_day B-depart_time.period_of_day B-connect O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2772,i want to see the cheapest flight from denver to pittsburgh,tôi muốn xem chuyến bay rẻ nhất từ ​​denver đến pittsburgh,O O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2773,show me the car rentals in baltimore,cho tôi xem xe cho thuê ở Baltimore,O O O O B-transport_type I-transport_type O B-city_name,atis_ground_service
2774,i'm flying from boston to dallas,tôi đang bay từ boston đến dallas,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2775,show me the earliest flight from cleveland to memphis,chỉ cho tôi chuyến bay sớm nhất từ ​​cleveland đến memphis,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2776,what is the ground transportation from philadelphia airport to the city proper,phương tiện giao thông mặt đất từ ​​sân bay Philadelphia đến thành phố là gì,O O O O O O O B-fromloc.airport_name I-fromloc.airport_name O O O O,atis_ground_service
2777,i'm looking for a flight leaving denver traveling to atlanta and stopping at pittsburgh is this possible,"Tôi đang tìm một chuyến bay rời denver đi du lịch đến atlanta và dừng lại ở pittsburgh, điều này có thể không",O O O O O O O B-fromloc.city_name O O B-toloc.city_name O O O B-stoploc.city_name O O O,atis_flight
2778,what is the first flight after 8 am from boston to san francisco,chuyến bay đầu tiên sau 8 giờ sáng từ boston đến san francisco là gì,O O O O B-flight_mod O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2779,are there any flights from pittsburgh to boston that leave between noon and 5 o'clock,có chuyến bay nào từ pittsburgh đến boston khởi hành từ trưa đến 5 giờ không,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time,atis_flight
2780,show me the last flight on wednesday from atlanta to denver,chỉ cho tôi bay cuối cùng vào tư vấn từ atlanta đến denver,O O O O B-flight_mod O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
2781,show me the ground transportation to westchester county,chỉ cho tôi phương tiện giao thông mặt đất đến hạt westchester,O O O O O O O B-city_name I-city_name,atis_ground_service
2782,find travel arrangements for a round trip flight from dallas to pittsburgh arriving after 8 pm,sắp xếp việc đi lại cho chuyến bay khứ hồi từ dallas đến pittsburgh đến sau 8 giờ tối,O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
2783,what is the earliest flight from boston to denver,chuyến bay sớm nhất từ ​​Boston đến Denver là gì,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2784,what's the latest flight from san francisco to atlanta,chuyến bay muộn nhất từ ​​san francisco đến atlanta là gì,O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
2785,what types of ground transportation are available in denver,Những loại phương tiện giao thông mặt đất nào có sẵn ở Denver,O O O O O O O O O B-city_name,atis_ground_service
2786,do you have a 747 that flies from san francisco to baltimore,bạn có máy bay 747 bay từ san francisco đến Baltimore không,O O O O O B-aircraft_code O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
2787,what is the type of aircraft for united flight 21,loại máy bay cho chuyến bay thống nhất 21 là gì,O O O O O O O O B-airline_name O B-flight_number,atis_aircraft
2788,show me flights from minneapolis to seattle on july second,chỉ cho tôi các chuyến bay từ minneapolis đến Seattle vào ngày 2 tháng 7,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
2789,show me all the flights from san francisco to boston for august thirty first 1991,chỉ cho tôi tất cả các chuyến bay từ san francisco đến boston vào ngày 31 tháng 8 năm 1991,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number B-depart_date.year,atis_flight
2790,what does code y stand for,mã y viết tắt cho cái gì,O O O O B-fare_basis_code O O,atis_abbreviation
2791,what is the earliest flight leaving washington to san francisco,chuyến bay sớm nhất rời Washington để đến san francisco là gì,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2792,what flights from newark to los angeles on wednesday,chuyến bay nào từ Newark đến Los Angeles vào thứ tư,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name,atis_flight
2793,give me the flights from new york to las vegas and memphis to las vegas on sunday,cho tôi các chuyến bay từ new york đến las vegas và memphis đến las vegas vào chủ nhật,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name,atis_flight
2794,please list all northwest flights into denver,vui lòng liệt kê tất cả các chuyến bay về phía tây bắc đến denver,O O O O B-airline_name O O B-toloc.city_name,atis_flight
2795,does midwest express serve baltimore,Midwest express có phục vụ baltimore không,O O B-airline_name O O B-city_name,atis_flight
2796,what are the fares for flights from la to newark leaving monday morning,giá vé cho các chuyến bay từ la đến newark khởi hành sáng thứ hai là bao nhiêu,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_airfare
2797,dallas ground transportation,vận chuyển mặt đất dallas,O B-city_name O O,atis_ground_service
2798,i would like a flight from philadelphia to dallas,i would like a flight from philadelphia to dallas,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2799,please list information regarding san francisco airport,vui lòng liệt kê thông tin về sân bay san francisco,O O O O O B-airport_name I-airport_name I-airport_name,atis_airport
2800,what times does the late afternoon flight leave from washington for denver,mấy giờ chuyến bay chiều muộn khởi hành từ Washington đến Denver,O O B-flight_time O O B-depart_time.period_of_day I-depart_time.period_of_day O O O B-fromloc.city_name O B-toloc.city_name,atis_flight_time
2801,i'd like to know the price of first class seats from atlanta to san francisco,tôi muốn biết giá ghế hạng nhất từ ​​atlanta đến san francisco,O O O O O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airfare
2802,what is the price of american airlines flight 19 from new york to los angeles,giá của các hãng hàng không Mỹ chuyến bay 19 từ New York đến Los angeles là bao nhiêu,O O O O O O B-airline_name I-airline_name O B-flight_number O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airfare
2803,please show me the return flights from miami to new york,làm ơn chỉ cho tôi các chuyến bay khứ hồi từ miami đến new york,O O O O O B-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2804,looking for a flight from dc to denver colorado,tìm kiếm một chuyến bay từ DC đến Denver colorado,O O O O O O B-fromloc.state_code O B-toloc.city_name B-toloc.state_name,atis_flight
2805,flights from san francisco august one,các chuyến bay từ san francisco ngày 1 tháng 8,O O O B-fromloc.city_name I-fromloc.city_name B-depart_date.month_name B-depart_date.day_number,atis_flight
2806,i'd like a flight tomorrow from columbus to houston with a stopover in nashville,tôi muốn một chuyến bay vào ngày mai từ columbus đến houston với một điểm dừng ở nashville,O O O O O B-depart_date.today_relative O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name,atis_flight
2807,show me flights from boston to baltimore coach on wednesday about 12 noon,chỉ cho tôi các chuyến bay từ boston đến baltimore Coach vào thứ tư khoảng 12 giờ trưa,O O O O O B-fromloc.city_name O B-toloc.city_name B-class_type O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
2808,does american airlines fly from atlanta to philadelphia,Các hãng hàng không của Mỹ có đường bay từ Atlanta đến Philadelphia không,O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2809,what does fare code m mean,mã giá vé m nghĩa là gì,O O O O O B-fare_basis_code O,atis_abbreviation
2810,what is the last flight from baltimore to boston,chuyến bay cuối cùng từ Baltimore đến boston là gì,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2811,list all flights that leave from baltimore or denver or pittsburgh and arrive in philadelphia,liệt kê tất cả các chuyến bay khởi hành từ baltimore hoặc denver hoặc pittsburgh và đến philad Philadelphia,O O O O O O O B-fromloc.city_name B-or B-fromloc.city_name B-or B-fromloc.city_name O O O B-toloc.city_name,atis_flight
2812,show me the flights from pittsburgh to philadelphia,chỉ cho tôi các chuyến bay từ pittsburgh đến philadelphia,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2813,what's the lowest round trip fare from atlanta to pittsburgh,giá vé khứ hồi thấp nhất từ ​​atlanta đến pittsburgh là bao nhiêu,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
2814,what flights are there on delta from boston to dallas,có những chuyến bay nào trên delta từ boston đến dallas,O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
2815,show me the cheapest fare in the database,cho tôi xem giá vé rẻ nhất trong cơ sở dữ liệu,O O O O B-cost_relative O O O O,atis_airfare
2816,what kinds of planes are used by midway airlines,những loại máy bay nào được sử dụng bởi các hãng hàng không đường giữa,O O O O O O O O B-airline_name I-airline_name,atis_aircraft
2817,i would like a list of round trip flights between indianapolis and orlando florida for the twenty seventh and the twenty eighth of december,tôi muốn một danh sách các chuyến bay khứ hồi giữa indianapolis và orlando florida trong hai mươi bảy và hai mươi tám tháng mười hai,O O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O O B-depart_date.day_number I-depart_date.day_number O O B-depart_date.day_number I-depart_date.day_number O B-depart_date.month_name,atis_flight
2818,what is your last flight leaving san francisco and arriving in denver,chuyến bay cuối cùng của bạn rời san francisco và đến denver là gì,O O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name,atis_flight
2819,i would like to fly from boston to atlanta,tôi muốn bay từ boston đến atlanta,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2820,i'd like to make a trip between atlanta and boston i wish to know the cheapest fare,"tôi muốn thực hiện một chuyến đi giữa atlanta và boston, tôi muốn biết giá vé rẻ nhất",O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-cost_relative O,atis_flight
2821,what flights are there from new york city to las vegas,có những chuyến bay nào từ thành phố New York đến Las vegas,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2822,what's the earliest flight from nashville to tacoma on american on tuesday the eighteenth of may,"chuyến bay sớm nhất từ ​​nashville đến tacoma ở Mỹ vào thứ ba, ngày mười tám tháng 5",O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O B-depart_date.day_name O B-depart_date.day_number O B-depart_date.month_name,atis_flight
2823,please list all flights from baltimore to atlanta,vui lòng liệt kê tất cả các chuyến bay từ Baltimore đến Atlanta,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2824,what is the most expensive flight from dallas to baltimore,chuyến bay đắt nhất từ ​​Dallas đến Baltimore là bao nhiêu,O O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2825,what are the fares for flights between atlanta and dfw provided by delta airlines,what are the fares for flights between atlanta and dfw provided by delta airlines,O O O O O O O O B-fromloc.city_name O B-toloc.airport_code O O B-airline_name I-airline_name,atis_airfare
2826,find travel arrangements for a round trip flight from baltimore to pittsburgh,sắp xếp lại cho một chuyến bay hồi hương từ Baltimore đến pittsburgh,O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2827,what about the flights from boston to la,còn các chuyến bay từ boston đến la thì sao,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2828,i need a return flight from chicago to kansas city leaving chicago around 7 in the evening on the day following next wednesday,tôi cần một chuyến bay trở về từ Chicago đến kansas city rời Chicago vào khoảng 7 giờ tối ngày hôm sau thứ tư tiếp theo,O O O O B-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time O O B-depart_time.period_of_day O O O B-depart_date.date_relative O B-depart_date.day_name,atis_flight
2829,show me the cheapest round trips from dallas to baltimore,show me the cheapest round trips from dallas to baltimore,O O O O B-cost_relative B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name,atis_flight
2830,what airline besides continental flies between boston and denver,what airline besides continental flies between boston and denver,O O O B-mod B-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_airline
2831,what are the flights from philadelphia to dallas on october first 1991,các chuyến bay từ philad Philadelphia đến dallas vào tháng 10 năm 1991 là gì,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number B-depart_date.year,atis_flight
2832,please list only united airlines flights between denver and boston,vui lòng chỉ liệt kê các chuyến bay của các hãng hàng không thống nhất giữa denver và boston,O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2833,flights from atlanta to san francisco august second,các chuyến bay từ atlanta đến san francisco ngày thứ hai tháng 8,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.month_name B-depart_date.day_number,atis_flight
2834,show me the flights on delta or twa which go through atlanta,chỉ cho tôi các chuyến bay trên delta hoặc twa đi qua atlanta,O O O O O O B-airline_name B-or B-airline_code O O O B-stoploc.city_name,atis_flight
2835,i want an early morning flight from boston to philadelphia,tôi muốn có một chuyến bay sáng sớm từ boston đến philadelphia,O O O O B-depart_time.period_of_day B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2836,i would like a flight from philadelphia to san francisco but i would like to stop in dallas,tôi muốn một chuyến bay từ philad Philadelphia đến san francisco nhưng tôi muốn dừng lại ở dallas,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O O B-stoploc.city_name,atis_flight
2837,what are the costs of flights from dallas to boston tomorrow,chi phí của các chuyến bay từ dallas đến boston ngày mai là bao nhiêu,O O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.today_relative,atis_airfare
2838,list all the airlines flying between washington and denver,liệt kê tất cả các hãng hàng không bay giữa washington và denver,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airline
2839,show me the flights from indianapolis to montreal,chỉ cho tôi các chuyến bay từ indianapolis đến montreal,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2840,show me the flights between boston and san francisco denver and san francisco boston and denver,chỉ cho tôi các chuyến bay giữa boston và san francisco denver và san francisco boston và denver,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-fromloc.city_name O B-toloc.city_name,atis_flight
2841,flights from westchester county to san francisco daily,các chuyến bay từ hạt westchester đến san francisco hàng ngày,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-flight_days,atis_flight
2842,can you list the cheapest round trip fare from orlando to kansas city,can you list the cheapest round trip fare from orlando to kansas city,O O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airfare
2843,list flights from pittsburgh to atlanta on the evening of august sixth,liệt kê các chuyến bay từ pittsburgh đến atlanta vào tối 6 tháng 8,O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number,atis_flight
2844,saturday flights from las vegas to montreal,vịnh thứ bảy từ Las vegas đến Montreal,O B-depart_date.day_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
2845,please give me all flights from dallas to oakland before noon,vui lòng cung cấp cho tôi tất cả các chuyến bay từ dallas đến Oakland trước buổi trưa,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time,atis_flight
2846,us air next wednesday from cleveland to miami,chúng tôi phát sóng vào thứ tư tới từ cleveland đến miami,O B-airline_name I-airline_name B-depart_date.date_relative B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
2847,may i see all nonstop flights from st. petersburg to charlotte,tôi có thể xem tất cả các chuyến bay thẳng từ st. petersburg đến charlotte,O O O O O B-flight_stop O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
