,En,VN,IOB,Intent
1651,philadelphia to boston monday,philad Philadelphia đến boston thứ hai,O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name,atis_flight
1652,i'm interested in round trip flights from boston to washington,tôi quan tâm đến chuyến bay hồi hương từ boston đến washington,O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1653,show me all flights from montreal,cho tôi xem tất cả các chuyến bay từ Montreal,O O O O O O B-fromloc.city_name,atis_flight
1654,can you tell me about flights from san jose to nashville on saturday afternoon,bạn có thể cho tôi biết về các chuyến bay từ san jose đến nashville vào chiều thứ bảy không,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
1655,list all the takeoffs and landings at general mitchell international,liệt kê tất cả các lần cất cánh và hạ cánh tại mitchell quốc tế chung,O O O O O O O O B-airport_name I-airport_name I-airport_name,atis_flight
1656,what flights go from chicago to seattle on saturday on continental airlines,những chuyến bay nào đi từ Chicago đến Seattle vào thứ bảy trên các hãng hàng không lục địa,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-airline_name I-airline_name,atis_flight
1657,what is the cheapest round trip flight from denver to atlanta,chuyến bay khứ hồi rẻ nhất từ ​​Denver đến Atlanta là gì,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1658,are there any united airlines flights between boston and dallas,có bất kỳ chuyến bay của hãng hàng không thống nhất nào giữa boston và dallas không,O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1659,show nonstop flights from new york to miami on a tuesday which cost less than 466 dollars one way,hiển thị các chuyến bay thẳng từ New York đến miami vào một ngày thứ ba với chi phí ít hơn 466 đô la một chiều,O O B-flight_stop O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-arrive_date.day_name O O B-cost_relative O B-fare_amount I-fare_amount B-round_trip I-round_trip,atis_flight
1660,what does ea mean,ea có nghĩa là gì,O O O B-airline_code O,atis_abbreviation
1661,show flights first class on american from philadelphia to dallas fort worth,hiển thị các chuyến bay hạng nhất trên người Mỹ từ philadelphia đến dallas fort giá trị,O O O B-class_type I-class_type O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,atis_flight
1662,i'd like to know the ground travel available in fort worth,tôi muốn biết chuyến du lịch trên mặt đất có giá trị,O O O O O O O O O O B-city_name I-city_name,atis_ground_service
1663,give me the list of flights for continental airlines between boston and denver,cho tôi danh sách các chuyến bay của các hãng hàng không lục địa giữa boston và denver,O O O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
1664,what does restriction ap 57 mean,hạn chế ap 57 nghĩa là gì,O O O O B-restriction_code I-restriction_code O,atis_abbreviation
1665,now i need a one way flight from pittsburgh to denver,bây giờ tôi cần một chuyến bay một chiều từ pittsburgh đến denver,O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1666,show me flights between milwaukee and phoenix on saturday or sunday american airlines,chỉ cho tôi các chuyến bay giữa milwaukee và Phoenix vào thứ bảy hoặc chủ nhật các hãng hàng không của Mỹ,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-or B-depart_date.day_name B-airline_name I-airline_name,atis_flight
1667,define airline ua,xác định hãng hàng không,O O O B-airline_code,atis_abbreviation
1668,i would like a flight from denver to pittsburgh,tôi muốn một chuyến bay từ denver đến pittsburgh,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1669,what's the first flight from dallas to houston,chuyến bay đầu tiên từ dallas đến houston là gì,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1670,show me the cheapest flights from san francisco to philadelphia,chỉ cho tôi các chuyến bay rẻ nhất từ ​​san francisco đến philadelphia,O O O O B-cost_relative O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
1671,flights from kansas city to cleveland on wednesday before 5 pm,các chuyến bay từ kansas city đến cleveland vào thứ tư trước 5 giờ chiều,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
1672,how many stops on continental 1765 from boston to san francisco,có bao nhiêu điểm dừng trên lục địa 1765 từ boston đến san francisco,O O O O O B-airline_name B-flight_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_quantity
1673,i'd like to book the cheapest flight from atlanta to denver on august first,Tôi muốn đặt chuyến bay rẻ nhất từ ​​Atlanta đến Denver vào ngày đầu tháng 8,O O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
1674,list all flights from boston to san francisco on united airlines,liệt kê tất cả các chuyến bay từ boston đến san francisco trên các hãng hàng không thống nhất,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name,atis_flight
1675,yes i'd like a flight from long beach to st. louis by way of dallas,"vâng, tôi muốn một chuyến bay từ bãi biển dài đến st. louis bằng cách của dallas",O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name,atis_flight
1676,what is the lowest fare from denver to pittsburgh,giá vé thấp nhất từ ​​Denver đến Pittsburgh là bao nhiêu,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1677,flights from newark new jersey to minneapolis,bay chuyến từ newark new jersey đến minneapolis,O O O B-fromloc.city_name B-fromloc.state_name I-fromloc.state_name O B-toloc.city_name,atis_flight
1678,show me the flights from baltimore to oakland,chỉ cho tôi các chuyến bay từ Baltimore đến Oakland,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1679,i'm requesting flight information on a flight from san francisco to pittsburgh on friday,tôi đang yêu cầu thông tin chuyến bay trên chuyến bay từ san francisco đến pittsburgh vào thứ sáu,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
1680,how many different flight classes are there,có bao nhiêu hạng chuyến bay khác nhau,O O O O O O O O,atis_quantity
1681,what kind of ground transportation can you offer me in seattle,bạn có thể cung cấp cho tôi loại phương tiện giao thông mặt đất nào tại chỗ ngồi,O O O O O O O O O O O B-city_name,atis_ground_service
1682,show me the flights from tacoma to miami after 6 pm,chỉ cho tôi các chuyến bay từ tacoma đến miami sau 6 giờ chiều,O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
1683,i need to fly from boston to denver this monday,tôi cần bay từ boston đến denver vào thứ hai này,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
1684,which airline has the most arrivals in atlanta,hãng hàng không nào có nhiều lượt khách đến nhất ở atlanta,O O O O O B-mod O O B-toloc.city_name,atis_airline
1685,show me the fares for a first class ticket from baltimore to dallas,cho tôi xem giá vé hạng nhất từ ​​Baltimore đến dallas,O O O O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1686,how many cities are served by delta airlines with first class flights,có bao nhiêu thành phố được phục vụ bởi các hãng hàng không đồng bằng với các chuyến bay hạng nhất,O O O O O O O B-airline_name I-airline_name O B-class_type I-class_type O,atis_quantity
1687,give me the first flight from boston to atlanta,cho tôi chuyến bay đầu tiên từ boston đến atlanta,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1688,what is the first flight from boston to atlanta,chuyến bay đầu tiên từ boston đến atlanta là gì,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1689,show me the evening flights from philadelphia to baltimore,chỉ cho tôi các chuyến bay buổi tối từ Philadelphia đến Baltimore,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1690,what are all the flights available between pittsburgh and dallas fort worth,tất cả các chuyến bay có sẵn giữa pittsburgh và dallas fort có giá trị bao nhiêu,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,atis_flight
1691,is there a flight from pittsburgh to baltimore that arrives between 6 and 7 pm,có chuyến bay nào từ pittsburgh đến baltimore bay từ 6 đến 7 giờ tối không,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time,atis_flight
1692,show me one more time the first class fares from baltimore to dallas,chỉ cho tôi một lần nữa giá vé hạng nhất từ ​​Baltimore đến dallas,O O O O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1693,what flights are there from memphis to las vegas,có những chuyến bay nào từ memphis đến las vegas,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1694,ground transportation baltimore,vận tải mặt đất baltimore,O O O B-city_name,atis_ground_service
1695,i would like the fare on the us air 1039 from denver to pittsburgh on april twenty,tôi muốn giá vé trên máy bay us 1039 từ denver đến pittsburgh vào ngày 20 tháng 4,O O O O O O O O B-airline_name I-airline_name B-flight_number O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_airfare
1696,what car rentals are available next sunday from denver airport,có xe nào cho thuê vào chủ nhật tới từ sân bay denver,O O B-transport_type I-transport_type O O B-depart_date.date_relative B-depart_date.day_name O B-fromloc.airport_name I-fromloc.airport_name,atis_ground_service
1697,show me all flights direct and connecting from boston to pittsburgh that arrive in pittsburgh before 10 am,"chỉ cho tôi tất cả các chuyến bay trực tiếp và kết nối từ boston đến pittsburgh, đến pittsburgh trước 10 giờ sáng",O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
1698,list all tuesday night flights from boston to denver,liệt kê tất cả các chuyến bay vào đêm thứ ba từ boston đến denver,O O O B-depart_date.day_name B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1699,what's the lowest round trip fare from atlanta to bwi,giá vé khứ hồi thấp nhất từ ​​Atlanta đến bwi là bao nhiêu,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.airport_code,atis_airfare
1700,i would like a flight from philadelphia to dallas that makes a stop in atlanta,i would like a flight from philadelphia to dallas that makes a stop in atlanta,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-stoploc.city_name,atis_flight
1701,is there a flight leaving san francisco to denver,có chuyến bay nào rời san francisco đến denver không,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
1702,i would like to fly from atlanta to denver on september fifteenth,i would like to fly from atlanta to denver on september fifteenth,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
1703,i need to take ten people from denver to san diego with a stopover in phoenix please give me the flights,"tôi cần đưa mười người từ denver đến san diego với một điểm dừng chân ở Phoenix, vui lòng cho tôi chuyến bay",O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name O O O O O,atis_flight
1704,what flights go from philadelphia to dallas via atlanta,những chuyến bay nào đi từ Philadelphia đến dallas qua atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name,atis_flight
1705,what is the round trip fare on continental 1291 from denver to san francisco and return,giá vé khứ hồi trên lục địa 1291 từ denver đến san francisco và trở về là bao nhiêu,O O O O B-round_trip I-round_trip O O B-airline_name B-flight_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-round_trip,atis_airfare
1706,what flights are there on sunday from seattle to chicago,có những chuyến bay nào vào chủ nhật từ Seattle đến Chicago,O O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
1707,ground transportation oakland,giao thông mặt đất Oakland,O O O B-city_name,atis_ground_service
1708,i need to find a flight from philadelphia to san francisco that has a stopover in dallas,tôi cần tìm một chuyến bay từ philad Philadelphia đến san francisco có điểm dừng ở dallas,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-stoploc.city_name,atis_flight
1709,show me the flights from san diego to washington dc,chỉ cho tôi các chuyến bay từ san diego đến washington dc,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code,atis_flight
1710,i would like your rates between atlanta and boston on september third,tôi muốn tỷ giá của bạn giữa atlanta và boston vào ngày 3 tháng 9,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_airfare
1711,show me boston ground transportation,chỉ cho tôi phương tiện giao thông mặt đất ở boston,O O O B-city_name O O,atis_ground_service
1712,what is the cost for a one way trip from pittsburgh to atlanta,chi phí cho chuyến đi một chiều từ pittsburgh đến atlanta là bao nhiêu,O O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1713,could you please find me the cheapest one way fare from boston to philadelphia,bạn có thể vui lòng tìm cho tôi giá vé một chiều rẻ nhất từ ​​boston đến philadelphia được không,O O O O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1714,from baltimore to san francisco,từ baltimore đến san francisco,O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1715,show all flights from baltimore to dallas on monday evening and the cost of each flight,hiển thị tất cả các chuyến bay từ Baltimore đến dallas vào tối thứ hai và chi phí của mỗi chuyến bay,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O O O O O O,atis_flight
1716,show me the airlines between toronto and denver,chỉ cho tôi các hãng hàng không giữa Toronto và Denver,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airline
1717,all flights pittsburgh to baltimore on thursday arrival by 10 am,tất cả các chuyến bay từ pittsburgh đến Baltimore vào thứ năm đến trước 10 giờ sáng,O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
1718,what is the cheapest fare for a one way flight from boston to atlanta,giá vé rẻ nhất cho chuyến bay một chiều từ boston đến atlanta là bao nhiêu,O O O O B-cost_relative O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1719,i'd like an afternoon flight from atlanta to san francisco with a stopover in denver arriving i'd say about mealtime,tôi muốn một chuyến bay chiều từ atlanta đến san francisco với một điểm dừng chân ở denver khi đến tôi sẽ nói về giờ ăn,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name O O O B-arrive_time.time_relative B-arrive_time.time,atis_flight
1720,wednesday from baltimore to newark,Thứ tư từ Baltimore đến Newark,O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
1721,philadelphia to boston saturday,philad Philadelphia đến boston thứ bảy,O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name,atis_flight
1722,i'd like a flight on july ninth from orlando to kansas city in the afternoon,tôi muốn một chuyến bay vào ngày 9 tháng 7 từ orlando đến thành phố kansas vào buổi chiều,O O O O O O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.period_of_day,atis_flight
1723,show me the flights from cincinnati to denver,chỉ cho tôi các chuyến bay từ cincinnati đến denver,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1724,i am looking to get one air fare from baltimore to san francisco on a 747 leaving august twenty seventh,tôi đang tìm kiếm một vé máy bay từ baltimore đến san francisco trên chiếc 747 khởi động ngày 27 tháng 8,O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-aircraft_code O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number,atis_airfare
1725,i would like to fly from denver to pittsburgh on united airlines,tôi muốn bay từ denver đến pittsburgh trên các hãng hàng không thống nhất,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name,atis_flight
1726,show me all fares from new york to miami leaving on a tuesday,cho tôi xem tất cả giá vé từ New York đến miami khởi hành vào ngày thứ ba,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name,atis_airfare
1727,show all flights on united airlines from san francisco to denver to washington dc,hiển thị tất cả các chuyến bay của các hãng hàng không thống nhất từ ​​san francisco đến denver đến washington dc,O O O O O B-airline_name I-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-toloc.city_name B-toloc.state_code,atis_flight
1728,how long is the flight from atlanta to san francisco at noon on november seventh,bay từ atlanta đến san francisco mất bao lâu vào ngày 7 tháng 11,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time O B-depart_date.month_name B-depart_date.day_number,atis_distance
1729,what is the last flight of the day to leave baltimore for boston,chuyến bay cuối cùng trong ngày rời Baltimore đến boston là gì,O O O O B-flight_mod O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1730,which flights from pittsburgh to atlanta have the lowest coach class fares,chuyến bay nào từ Pittsburgh đến Atlanta có giá vé hạng xe khách thấp nhất,O O O O B-fromloc.city_name O B-toloc.city_name O O B-cost_relative B-class_type I-class_type O,atis_flight
1731,what flights are available from philadelphia to denver on sundays,những chuyến bay nào có sẵn từ philad Philadelphia đến Denver vào các ngày chủ nhật,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
1732,can you tell me the afternoon nonstop flights departing from atlanta to boston,bạn có thể cho tôi biết các chuyến bay thẳng buổi chiều khởi hành từ atlanta đến boston không,O O O O O O B-depart_time.period_of_day B-flight_stop O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1733,show me all the flights from new york to milwaukee,chỉ cho tôi tất cả các chuyến bay từ new york đến milwaukee,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
1734,show me all flights from milwaukee to orlando one way,chỉ cho tôi tất cả các chuyến bay từ milwaukee đến orlando một chiều,O O O O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip,atis_flight
1735,what airlines leave from washington,những hãng hàng không rời khỏi Washington,O O O O O B-fromloc.city_name,atis_airline
1736,i would like a flight from kansas city to st. paul departing at 4 pm,i would like a flight from kansas city to st. paul departing at 4 pm,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.time I-depart_time.time,atis_flight
1737,please show me the round trip flights from st. petersburg to toronto,vui lòng chỉ cho tôi các chuyến bay khứ hồi từ st. petersburg đến to Toronto,O O O O O B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
1738,show me the flights from denver to san francisco,chỉ cho tôi các chuyến bay từ denver đến san francisco,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1739,list the flights from baltimore to seattle that stop in minneapolis,liệt kê các chuyến bay từ Baltimore đến Seattle dừng ở minneapolis,O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name,atis_flight
1740,show me the last flight available in the evening from boston to dc on july twenty first,chỉ cho tôi chuyến bay cuối cùng còn trống vào buổi tối từ boston đến dc vào ngày 21 tháng 7,O O O O B-flight_mod O O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.state_code O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number,atis_flight
1741,leaving denver flying to san francisco before 10 am what type of aircraft is used,rời denver bay đến san francisco trước 10 giờ sáng loại máy bay nào được sử dụng,O O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O O O O O O,atis_aircraft
1742,code ff,mã ff,O O B-airline_code,atis_abbreviation
1743,show me all flights from new york to miami on a tuesday with round trip fares under 932 dollars,chỉ cho tôi tất cả các chuyến bay từ New York đến miami vào một ngày thứ ba với giá vé khứ hồi dưới 932 đô la,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O B-round_trip I-round_trip O B-cost_relative B-fare_amount I-fare_amount,atis_flight
1744,i want to fly from milwaukee to orlando,tôi muốn bay từ milwaukee đến orlando,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1745,all flights and fares from atlanta to dallas round trip after 12 pm less than 1100 dollars,all the bay chuyến và giá vé từ atlanta đến dallas hồi hương sau 12 giờ đêm dưới 1100 đô la,O O O O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip B-depart_time.time_relative B-depart_time.time I-depart_time.time B-cost_relative O B-fare_amount I-fare_amount atis_flight #,atis_airfare
1746,show me the flights on american airlines from fort worth to denver on the evening of july eleventh,chỉ cho tôi các chuyến bay của các hãng hàng không Mỹ từ pháo đài đáng giá đến Denver vào tối ngày 11 tháng 7,O O O O O O B-airline_name I-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number,atis_flight
1747,please list the flights from chicago to kansas city,vui lòng liệt kê các chuyến bay từ Chicago đến kansas city,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1748,list the nonstop flights on wednesday june second from miami to washington arriving in washington between 1115 am and 1245 pm,liệt kê các chuyến bay thẳng vào ngày thứ tư tháng sáu thứ hai từ miami đến washington đến Washington trong khoảng thời gian từ 11 giờ 15 sáng đến 12 giờ 45 phút chiều,O O O B-flight_stop O O B-arrive_date.day_name B-arrive_date.month_name B-arrive_date.day_number O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name O B-arrive_time.start_time I-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time,atis_flight
1749,i would like to know flights on june fifteenth from long beach to columbus after 12 noon please,tôi muốn biết các chuyến bay vào ngày mười lăm tháng sáu từ bãi biển dài đến Columbus sau 12 giờ trưa,O O O O O O O O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
1750,is there a round trip flight from baltimore to denver connecting in dallas,have the bay đáp chuyến từ Baltimore đến Denver kết nối chuyến bay ở dallas không,O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-connect O B-stoploc.city_name,atis_flight
1751,i'd like to find the cheapest flight from boston to san francisco,tôi muốn tìm chuyến bay rẻ nhất từ ​​boston đến san francisco,O O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1752,what cities does continental service,những thành phố nào phục vụ lục địa,O O O O B-airline_name O,atis_city
1753,show me the flights that leave on thursday mornings from atlanta to washington and include whether meals are offered and what the prices are,chỉ cho tôi các chuyến bay khởi hành vào các buổi sáng thứ năm từ atlanta đến washington và bao gồm việc có cung cấp bữa ăn hay không và giá cả như thế nào,O O O O O O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O O O B-meal O O O O O O O,atis_flight
1754,what flights are available from denver to baltimore first class on united airlines arriving may seventh before noon,những chuyến bay nào có sẵn từ denver đến Baltimore hạng nhất trên các hãng hàng không thống nhất đến thứ bảy có thể trước buổi trưa,O O O O O O B-fromloc.city_name O B-toloc.city_name B-class_type I-class_type O B-airline_name I-airline_name O B-arrive_date.month_name B-arrive_date.day_number B-arrive_time.time_relative B-arrive_time.time,atis_flight
1755,can you show me the list of flights that fly from washington to san francisco via dallas,can you show me the list of flights that fly from washington to san francisco via dallas,O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-stoploc.city_name,atis_flight
1756,all right what us air flights leave from indianapolis to san diego after 130 in the afternoon,all right what us air flights leave from indianapolis to san diego after 130 in the afternoon,O O O O B-airline_name I-airline_name O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time O O B-depart_time.period_of_day,atis_flight
1757,i want to travel from washington dc to philadelphia on tuesday morning,tôi muốn đi từ washington dc đến philadelphia vào sáng thứ ba,O O O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
1758,i need the flights that leave denver after 7 pm next monday and fly to pittsburgh,tôi cần các chuyến bay rời denver sau 7 giờ tối thứ hai tới và bay đến pittsburgh,O O O O O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_date.date_relative B-depart_date.day_name O O O B-toloc.city_name,atis_flight
1759,hi i'd like a flight on alaska airlines from san diego to toronto please,hi i'd like a flight on alaska airlines from san diego to toronto please,O O O O O O O B-airline_name I-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
1760,ground transportation in westchester county,giao thông mặt đất ở hạt westchester,O O O O B-city_name I-city_name,atis_ground_service
1761,flights from indianapolis to seattle,các chuyến bay từ indianapolis đến Seattle,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1762,i would like information on ground transportation city of boston between airport and downtown,tôi muốn biết thông tin về phương tiện giao thông mặt đất của thành phố boston giữa sân bay và trung tâm thành phố,O O O O O O O O B-city_name I-city_name I-city_name O O O O,atis_ground_service
1763,what is the transportation time from the airport to boston,vận chuyển thời gian từ sân bay đến boston là gì,O O O O O B-time O O O O B-toloc.city_name,atis_ground_service
1764,list flights from san francisco to denver on friday,liệt kê các chuyến bay từ san francisco đến Denver vào thứ sáu,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
1765,i would like to travel from boston to denver,tôi muốn đi du lịch từ boston đến denver,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1766,which airlines fly into and out of denver,hãng không bay đến và đi từ Denver,O O O O O O O O B-city_name,atis_airline
1767,show me the flights before 8 am on august second from boston to denver on delta,chỉ cho tôi các chuyến bay trước 8 giờ sáng ngày thứ hai tháng 8 từ boston đến denver trên delta,O O O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O B-airline_name,atis_flight
1768,may i see all the flights from washington to san francisco please,làm ơn cho tôi xem tất cả các chuyến bay từ washington đến san francisco được không,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
1769,i need information on a flight from boston to denver,tôi cần thông tin về chuyến bay từ boston đến denver,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1770,i'd like to go from boston to san francisco with a stop in dallas,tôi muốn đi từ boston đến san francisco với một điểm dừng ở dallas,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name,atis_flight
1771,show me flights from philadelphia to denver on a monday,chỉ cho tôi các chuyến bay từ Philadelphia đến Denver vào thứ hai,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name,atis_flight
1772,show me the fare for delta flight 296 from atlanta to philadelphia,cho tôi xem giá vé cho chuyến bay delta 296 từ atlanta đến philadelphia,O O O O O O B-airline_name O B-flight_number O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1773,looking for a flight to salt lake city,tìm kiếm một chuyến bay đến thành phố muối,O O O O O O B-toloc.city_name I-toloc.city_name I-toloc.city_name,atis_flight
1774,are they all nonstop flights from kansas city to st. paul,are they all nonstop flights from kansas city to st. paul,O O O O B-flight_stop O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
