,En,VN,IOB,Intent
3867,give me the flights from phoenix to milwaukee on wednesday,cho tôi các chuyến bay từ Phoenix đến Milwaukee vào thứ tư,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
3868,of all airlines which airline has the most arrivals in atlanta,of all airlines which airline has the most arrivals in atlanta,O O O O O O O O B-mod O O B-toloc.city_name,atis_airline
3869,please show me the philadelphia to denver saturday flights again,vui lòng chỉ cho tôi các chuyến bay từ philad Philadelphia đến Denver một lần nữa,O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name O O,atis_flight
3870,what flights from las vegas to phoenix on saturday,chuyến bay nào từ Las vegas đến Phoenix vào thứ bảy,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
3871,flight information from pittsburgh to denver,thông tin chuyến bay từ Pittsburgh đến Denver,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3872,show me all flights from pittsburgh to baltimore on thursday,hiển thị cho tôi tất cả các chuyến bay từ pittsburgh đến Baltimore vào thứ năm,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
3873,please show me flights from atlanta to oakland california on thursday after 1600 hours,vui lòng chỉ cho tôi các chuyến bay từ atlanta đến Oakland california vào thứ năm sau 1600 giờ,O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
3874,show me the nonstop flights from dallas to houston,chỉ cho tôi các chuyến bay thẳng từ dallas đến houston,O O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3875,i want to fly from boston to san francisco,tôi muốn bay từ boston đến san francisco,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3876,i want to go from boston to washington on monday morning,tôi muốn đi từ boston đến washington vào sáng thứ hai,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
3877,please list flights from philadelphia to dallas stopping in atlanta,vui lòng liệt kê các chuyến bay từ philad Philadelphia đến dallas dừng ở atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-stoploc.city_name,atis_flight
3878,i would like flights between boston and atlanta on july eleven departing at one in the afternoon,tôi muốn các chuyến bay giữa boston và atlanta vào ngày 11 tháng 7 khởi hành lúc một giờ chiều,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O O B-depart_time.time O O B-depart_time.period_of_day,atis_flight
3879,what is the earliest flight between boston and washington,what is the earliest flight between boston and washington,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3880,what flight from boston to baltimore is the least expensive flight,chuyến bay nào từ Boston đến Baltimore là chuyến bay rẻ nhất,O O O O B-fromloc.city_name O B-toloc.city_name O O B-cost_relative I-cost_relative O,atis_flight
3881,what is fare code h,what is fare code h,O O O O O B-fare_basis_code,atis_abbreviation
3882,all flights from pittsburgh to philadelphia that arrive at 6 o'clock next tuesday,tất cả các chuyến bay từ pittsburgh đến philadelphia đến lúc 6 giờ thứ ba tiếp theo,O O O O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_time.time I-arrive_time.time B-arrive_date.date_relative B-arrive_date.day_name,atis_flight
3883,show me flights from san francisco to dallas please,làm ơn chỉ cho tôi các chuyến bay từ san francisco đến dallas,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
3884,please show me all one way first class flights from indianapolis to memphis,vui lòng chỉ cho tôi tất cả các chuyến bay hạng nhất một chiều từ indianapolis đến memphis,O O O O O B-round_trip I-round_trip B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3885,i would like a flight from atlanta to dallas on friday that arrives in dallas by 6 pm,"tôi muốn một chuyến bay từ atlanta đến dallas vào thứ sáu, đến dallas lúc 6 giờ chiều",O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
3886,what flights go from tampa to charlotte on sunday,những chuyến bay nào đi từ Tampa đến Charlotte vào chủ nhật,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
3887,what is the cheapest first class fare from cleveland to miami on us air on february twenty fourth,what is the cheapest first class fare from cleveland to miami on us air on february twenty fourth,O O O O B-cost_relative B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number,atis_airfare
3888,show sunday flights from seattle to chicago,hiển thị các chuyến bay chủ nhật từ Seattle đến Chicago,O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3889,please list the wednesday american airline flights from milwaukee to san jose,vui lòng liệt kê các chuyến bay của hãng hàng không Mỹ vào ngày thứ tư từ milwaukee đến san jose,O O O O B-depart_date.day_name B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3890,show me flights from pittsburgh to philadelphia on wednesday morning,show me flights from pittsburgh to philadelphia on wednesday morning,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
3891,what's the cheapest flight from san francisco to boston,chuyến bay nào rẻ nhất từ ​​san francisco đến boston,O O O B-cost_relative O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
3892,is there a flight between san francisco and boston with a stopover at dallas fort worth,có chuyến bay nào giữa san francisco và boston với điểm dừng tại pháo đài dallas không,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name,atis_flight
3893,okay can you tell me the earliest flight which leaves from philadelphia to dallas,được rồi bạn có thể cho tôi biết chuyến bay sớm nhất khởi hành từ philad Philadelphia đến dallas không,O O O O O O O B-flight_mod O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3894,please list all airline flights between denver and boston,vui lòng liệt kê tất cả các chuyến bay của hãng hàng không giữa denver và boston,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airline
3895,please list pm flights from boston pittsburgh,please list pm flights from boston pittsburgh,O O O B-depart_time.period_of_day O O B-fromloc.city_name B-fromloc.city_name,atis_flight
3896,information on flights from atlanta to washington dc departing on thursday before 9 am,thông tin về các chuyến bay từ atlanta đến washington dc khởi hành vào thứ năm trước 9 giờ sáng,O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
3897,show me the earliest flight from boston to denver,chỉ cho tôi chuyến bay sớm nhất từ ​​boston đến denver,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3898,do you have a flight from boston to san francisco with a stopover in fort worth dallas,bạn có chuyến bay từ boston đến san francisco với điểm dừng chân ở pháo đài đáng giá dallas không,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name I-stoploc.city_name B-stoploc.city_name,atis_flight
3899,show last flight from philadelphia to boston,hiển thị chuyến bay cuối cùng từ Philadelphia đến boston,O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3900,what is ord,ord là gì,O O O B-airport_code,atis_abbreviation
3901,how much does it cost to fly from boston to baltimore on a saturday,mất bao nhiêu tiền để bay từ Boston đến Baltimore vào một ngày thứ bảy,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name,atis_airfare
3902,how many american airline flights leave denver june tenth,Có bao nhiêu chuyến bay của hãng hàng không Mỹ rời Denver ngày tháng năm,O O O B-airline_name I-airline_name O O B-fromloc.city_name B-depart_date.month_name B-depart_date.day_number,atis_quantity
3903,show me flights on monday from philadelphia to boston after 7 am,only for me bay to the second from philadranty đến boston sau 7 giờ sáng,O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
3904,i need flight information on thursday leaving pittsburgh and arriving in baltimore in the morning,tôi cần thông tin chuyến bay vào ngày thứ năm rời pittsburgh và đến Baltimore vào buổi sáng,O O O O O O B-depart_date.day_name O B-fromloc.city_name O O O B-toloc.city_name O O B-arrive_time.period_of_day,atis_flight
3905,hi could i get a one way ticket from milwaukee to orlando,"xin chào, tôi có thể mua vé một chiều từ milwaukee đến orlando được không",O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
3906,united airlines flights stopping in denver before noon,Các chuyến bay của hãng hàng không thống nhất dừng ở Denver trước buổi trưa,O B-airline_name I-airline_name O O O B-stoploc.city_name B-depart_time.time_relative B-depart_time.time,atis_flight
3907,show me the flights from washington dc to san francisco with a stopover in denver,chỉ cho tôi các chuyến bay từ washington dc đến san francisco với một điểm dừng chân ở denver,O O O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name,atis_flight
3908,what does the airline code dl stand for,mã hàng không dl là viết tắt của cái gì,O O O O O O B-airline_code O O,atis_airline
3909,what flights do you have from burbank to tacoma washington,bạn có chuyến bay nào từ burbank đến tacoma washington,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name,atis_flight
3910,does midwest express have any flights,Midwest express có chuyến bay nào không,O O B-airline_name O O O O,atis_flight
3911,can you list flights departing from las vegas and arriving in san diego,bạn có thể liệt kê các chuyến bay khởi hành từ las vegas và đến san diego không,O O O O O O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name I-toloc.city_name,atis_flight
3912,please list the prices for a rental car in pittsburgh,vui lòng liệt kê giá cho thuê xe ở pittsburgh,O O O O O O O B-transport_type I-transport_type O B-city_name,atis_ground_fare
3913,show me the dinner flights from baltimore to oakland,chỉ cho tôi các chuyến bay ăn tối từ Baltimore đến Oakland,O O O O B-meal_description O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3914,i'd like to fly from boston to fort worth,tôi muốn bay từ boston đến pháo đài giá trị,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3915,what ground transportation is available at baltimore,phương tiện giao thông mặt đất nào có sẵn tại Baltimore,O O O O O O O B-city_name,atis_ground_service
3916,show me flights from san francisco to denver,only for me bay chuyến từ san francisco đến denver,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
3917,list all flights from boston to oakland,liệt kê tất cả các chuyến bay từ boston đến Oakland,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3918,what flights from minneapolis to pittsburgh,what flights from minneapolis to pittsburgh,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3919,what are the cheapest fares for flights from newark to la leaving wednesday after 3 pm,giá vé rẻ nhất cho các chuyến bay từ Newark đến La khởi hành vào thứ Tư sau 3 giờ chiều là bao nhiêu,O O O O B-cost_relative O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_airfare
3920,can you list all nonstop flights departing from st. petersburg and arriving in charlotte,bạn có thể liệt kê tất cả các chuyến bay thẳng khởi hành từ st. petersburg và đến charlotte,O O O O O B-flight_stop O O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name,atis_flight
3921,what flights do you have today from san francisco to pittsburgh,bạn có chuyến bay nào hôm nay từ san francisco đến pittsburgh,O O O O O O B-depart_date.today_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
3922,show me flights to philadelphia coming from baltimore or denver or pittsburgh,chỉ cho tôi các chuyến bay đến philadelphia đến từ baltimore hoặc denver hoặc pittsburgh,O O O O O B-toloc.city_name O O B-fromloc.city_name B-or B-fromloc.city_name B-or B-fromloc.city_name,atis_flight
3923,show me the flights from boston to san francisco leaving after 4 pm on friday,chỉ cho tôi các chuyến bay từ boston đến san francisco khởi hành sau 4 giờ chiều thứ sáu,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name,atis_flight
3924,show me the flights from st. petersburg to salt lake city that arrive before noon,chỉ cho tôi các chuyến bay từ st. petersburg đến thành phố hồ muối đến trước buổi trưa,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time,atis_flight
3925,what are the afternoon flights from denver to san francisco,các chuyến bay chiều từ denver đến san francisco là gì,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3926,show all nonstop flights from boston to atlanta,hiển thị tất cả các chuyến bay thẳng từ boston đến atlanta,O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3927,show me the nonstop flights from atlanta to oakland that leave in the afternoon and arrive between 430 pm and 630 pm,chỉ cho tôi các chuyến bay thẳng từ atlanta đến Oakland khởi hành vào buổi chiều và đến trong khoảng từ 430 giờ tối đến 630 giờ tối,O O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O O O B-arrive_time.period_of_day O O O B-arrive_time.start_time I-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time,atis_flight
3928,what's the cheapest flight from baltimore to dallas on american,Chuyến bay rẻ nhất từ ​​Baltimore đến Dallas ở Mỹ là gì,O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O B-airline_name,atis_flight
3929,what's the cheapest way to fly between atlanta and denver,cách rẻ nhất để bay giữa Atlanta và Denver là gì,O O O B-cost_relative O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3930,flights from cleveland to miami,các chuyến bay từ cleveland đến miami,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3931,show me all flights from baltimore to san francisco,chỉ cho tôi tất cả các chuyến bay từ baltimore đến san francisco,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3932,could you find me the cheapest fare from boston to san francisco,bạn có thể tìm cho tôi giá vé rẻ nhất từ ​​boston đến san francisco không,O O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airfare
3933,i want a round trip fare from new york to san jose,tôi muốn một vé khứ hồi từ New York đến san jose,O O O O B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airfare
3934,show me flights from tampa to st. louis leaving before 10 am,chỉ cho tôi các chuyến bay từ tampa đến st. louis rời đi trước 10 giờ sáng,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
3935,what is the least expensive flight from atlanta to denver leaving on october twelfth,chuyến bay nào rẻ nhất từ ​​Atlanta đến Denver khởi hành vào ngày 12 tháng 10,O O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.month_name B-depart_date.day_number,atis_flight
3936,show me the monday flights from san francisco to pittsburgh,chỉ cho tôi các chuyến bay thứ hai từ san francisco đến pittsburgh,O O O O B-depart_date.day_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
3937,list the earliest flights from atlanta to denver on a monday,liệt kê các chuyến bay sớm nhất từ ​​Atlanta đến Denver vào thứ hai,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name,atis_flight
3938,flights on friday from newark to tampa,các chuyến bay vào thứ sáu từ Newark đến Tampa,O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
3939,are there any flights from atlanta to baltimore,có chuyến bay nào từ Atlanta đến Baltimore không,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3940,list all afternoon flights leaving baltimore and arriving in atlanta on thursday,liệt kê tất cả các chuyến bay buổi chiều rời Baltimore và đến Atlanta vào thứ năm,O O O B-depart_time.period_of_day O O B-fromloc.city_name O O O B-toloc.city_name O B-arrive_date.day_name,atis_flight
3941,flights from atlanta august second,các chuyến bay từ atlanta thứ hai tháng tám,O O O B-fromloc.city_name B-depart_date.month_name B-depart_date.day_number,atis_flight
3942,show all flights philadelphia to dallas,hiển thị tất cả các chuyến bay từ Philadelphia đến dallas,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3943,are there any 4 o'clock flights from washington to denver,có chuyến bay 4 giờ nào từ washington đến denver không,O O O O B-depart_time.time I-depart_time.time O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3944,give me american airlines flights from milwaukee to phoenix on saturday and on sunday,đưa cho tôi các chuyến bay của hãng hàng không Mỹ từ milwaukee đến Phoenix vào thứ bảy và chủ nhật,O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O B-depart_date.day_name,atis_flight
3945,show me the flights from dallas to baltimore with a fare of 415 dollars,chỉ cho tôi các chuyến bay từ dallas đến Baltimore với giá vé là 415 đô la,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-fare_amount I-fare_amount,atis_flight
3946,please give me evening flights leaving philadelphia to san francisco friday,làm ơn cho tôi chuyến bay buổi tối rời philad Philadelphia đến san francisco vào thứ sáu,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_name,atis_flight
3947,show me the flights from denver to atlanta,chỉ cho tôi các chuyến bay từ denver đến atlanta,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3948,is there a flight from denver to san francisco on continental airlines leaving after 12 o'clock in the afternoon,có chuyến bay nào từ denver đến san francisco của các hãng hàng không lục địa khởi hành sau 12 giờ chiều không,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time O O B-depart_time.period_of_day,atis_flight
3949,what is the earliest flight leaving from boston going to atlanta,chuyến bay sớm nhất rời boston đi atlanta là gì,O O O O B-flight_mod O O O B-fromloc.city_name O O B-toloc.city_name,atis_flight
3950,how far is it from orlando airport to orlando,nó là bao xa từ sân bay orlando đến orlando,O O O O O O B-fromloc.airport_name I-fromloc.airport_name O B-toloc.city_name,atis_distance
3951,i need a flight from pittsburgh to boston on wednesday the fourteenth,tôi cần một chuyến bay từ pittsburgh đến boston vào ngày thứ tư ngày mười bốn,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_number,atis_flight
3952,list lowest cost flight from dallas to baltimore,liệt kê các chuyến bay chi phí thấp nhất từ ​​dallas đến Baltimore,O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3953,what delta flights fly from washington to dallas in the morning,chuyến bay delta nào bay từ washington đến dallas vào buổi sáng,O O B-airline_name O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day,atis_flight
3954,what is the cheapest fare from washington to san francisco,giá vé rẻ nhất từ ​​washington đến san francisco là bao nhiêu,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airfare
3955,i would like a nonstop flight from memphis to las vegas on march second,tôi muốn một chuyến bay thẳng từ memphis đến las vegas vào ngày thứ hai tháng ba,O O O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number,atis_flight
3956,now i need flight information leaving atlanta and arriving in baltimore in the afternoon,bây giờ tôi cần thông tin chuyến bay rời Atlanta và đến Baltimore vào buổi chiều,O O O O O O O B-fromloc.city_name O O O B-toloc.city_name O O B-arrive_time.period_of_day,atis_flight
3957,show me the earliest flight on thursday from atlanta to washington,chỉ cho tôi chuyến bay sớm nhất vào thứ năm từ Atlanta đến washington,O O O O B-flight_mod O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
3958,please show me airlines with service from boston to denver,vui lòng chỉ cho tôi các hãng hàng không có dịch vụ từ boston đến denver,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airline
3959,show me the flights from love field,cho tôi xem các chuyến bay từ cánh đồng tình yêu,O O O O O O B-fromloc.airport_name I-fromloc.airport_name,atis_flight
3960,what is mia,mia là gì,O O O B-airport_code,atis_abbreviation
3961,flights from chicago to denver on continental on saturday morning,các chuyến bay từ Chicago đến Denver trên lục địa vào sáng thứ bảy,O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
3962,can you tell me what aircraft is used for delta flight 1222 from kansas city to salt lake city,bạn có thể cho tôi biết máy bay nào được sử dụng cho chuyến bay delta 1222 từ thành phố kansas đến thành phố hồ muối được không,O O O O O O O O O O B-airline_name O B-flight_number O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,atis_aircraft
3963,show me all the delta flights leaving or arriving at pittsburgh between 12 and 4 in the afternoon,chỉ cho tôi tất cả các chuyến bay delta khởi hành hoặc đến pittsburgh từ 12 giờ đến 4 giờ chiều,O O O O O B-airline_name O O O O O B-toloc.city_name O B-depart_time.start_time O B-depart_time.end_time O O B-depart_time.period_of_day,atis_flight
3964,what night flight do you have from san francisco to denver on united on the evening of august twenty seventh,bạn có chuyến bay đêm nào từ san francisco đến denver vào ngày 26 tháng 8,O O B-depart_time.period_of_day O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-airline_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number,atis_flight
3965,show me the flights from san francisco to boston,chỉ cho tôi các chuyến bay từ san francisco đến boston,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
3966,i live in washington and i would like to make a trip to san francisco can you tell me which airlines connect with those two cities,i live in washington and i would like to make a trip to san francisco can you tell me which airlines connect with those two cities,O O O O B-fromloc.city_name O O O O O O O O O B-toloc.city_name I-toloc.city_name O O O O O O O O O O O,atis_flight
3967,list united flights from denver to san francisco on tuesdays or wednesdays,liệt kê các chuyến bay thống nhất từ ​​Đan Mạch đến San francisco vào các ngày thứ ba hoặc thứ tư,O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-or B-depart_date.day_name,atis_flight
3968,can i have a rental car in houston,tôi có thể thuê một chiếc xe hơi ở houston được không,O O O O O B-transport_type I-transport_type O B-city_name,atis_ground_service
3969,what is the earliest flight in the morning to arrive in baltimore from boston,chuyến bay sớm nhất vào buổi sáng để đến Baltimore từ boston là gì,O O O O B-flight_mod O O O B-depart_time.period_of_day O O O B-toloc.city_name O B-fromloc.city_name,atis_flight
3970,i'm trying to find the flight number from a flight from orlando to cleveland on us air and it arrives around 10 pm,tôi đang cố gắng tìm số chuyến bay từ một chuyến bay từ orlando để đến với chúng tôi và nó sẽ đến vào khoảng 10 giờ tối,O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight_no
3971,for each airline flying between boston and san francisco what is the earliest flight,đối với mỗi hãng hàng không bay giữa boston và san francisco chuyến bay nào sớm nhất,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-flight_mod O,atis_flight
3972,show me the flights from atlanta to philadelphia,chỉ cho tôi các chuyến bay từ atlanta đến Philadelphia,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3973,show flights between toronto and san francisco,hiển thị các chuyến bay giữa Toronto và san francisco,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3974,fares and flights from baltimore to philadelphia,giá vé và các chuyến bay từ Baltimore đến Philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
3975,flight leaving chicago to nashville,chuyến bay rời Chicago đến nashville,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3976,what is the coach fare between boston and atlanta on delta,what is the coach fare between boston and atlanta on delta,O O O O B-class_type O O B-fromloc.city_name O B-toloc.city_name O B-airline_name,atis_airfare
3977,i would like an early flight from la to charlotte monday morning,tôi muốn một chuyến bay sớm từ La đến Charlotte vào sáng thứ hai,O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day,atis_flight
3978,flights from kansas city to cleveland,chuyến bay từ thành phố kansas đến cleveland,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
3979,i would like a flight from philadelphia to dallas arrive dallas about 12 noon,tôi muốn một chuyến bay từ philad Philadelphia đến dallas đến dallas khoảng 12 giờ trưa,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
3980,now i'd like information on flights from denver to san francisco,bây giờ tôi muốn thông tin về các chuyến bay từ denver đến san francisco,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3981,list the flights arriving in baltimore from boston before 10 am on august third,liệt kê các chuyến bay đến Baltimore từ boston trước 10 giờ sáng ngày 3 tháng 8,O O O O O O B-toloc.city_name O B-fromloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-arrive_date.month_name B-arrive_date.day_number,atis_flight
3982,find me a flight from boston to san francisco with layover in denver on united,tìm cho tôi một chuyến bay từ boston đến san francisco với chuyến nghỉ dưỡng ở Denver trên United,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name O B-airline_name,atis_flight
3983,what round trip flights between atlanta and denver qualify for fare code qx,những chuyến bay khứ hồi nào giữa Atlanta và Denver đủ điều kiện cho mã giá vé qx,O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O O O O B-fare_basis_code,atis_flight
3984,where does canadian airlines international fly to,các hãng hàng không quốc tế của canada bay đến đâu,O O O B-airline_name I-airline_name I-airline_name O O,atis_flight
3985,show me fares from seattle to minneapolis,cho tôi xem giá vé từ Seattle đến minneapolis,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
3986,all flights from san francisco to boston leaving before noon,tất cả các chuyến bay từ san francisco đến boston đều khởi hành trước buổi trưa,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time,atis_flight
3987,show me all flights from minneapolis to san diego that arrive before 7 pm,cho tôi xem tất cả các chuyến bay từ minneapolis đến san diego đến trước 7 giờ tối,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
3988,can you show me economy class one way fares for flights from oakland to dallas on december sixteenth,bạn có thể chỉ cho tôi giá vé một chiều hạng phổ thông cho các chuyến bay từ Oakland đến dallas vào ngày 16 tháng 12 được không,O O O O O B-economy I-economy B-round_trip I-round_trip O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_airfare
3989,what are the flights from denver to baltimore on august tenth,Các chuyến bay từ Denver đến Baltimore vào ngày 10 tháng 8 là gì,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
3990,give me the flights on tuesday from los angeles to pittsburgh,cho tôi các chuyến bay vào thứ ba từ los angeles đến pittsburgh,O O O O O O B-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
