,En,VN,IOB,Intent
530,can i see ground transportation from long beach airport to downtown,tôi có thể thấy phương tiện giao thông mặt đất từ ​​sân bay bãi biển dài đến trung tâm thành phố,O O O O O O O B-fromloc.city_name I-fromloc.city_name O O O,atis_ground_service
531,show me flights from atlanta to baltimore,chỉ cho tôi các chuyến bay từ Atlanta đến Baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
532,i want a flight from pittsburgh to los angeles that departs after 6 pm on thursday,tôi muốn một chuyến bay từ pittsburgh đến Los Angeles khởi hành sau 6 giờ chiều vào thứ năm,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name,atis_flight
533,i'd like a first class flight from denver to baltimore on january first,tôi muốn một chuyến bay hạng nhất từ ​​denver đến Baltimore vào tháng Giêng trước tiên,O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
534,flight on monday from philadelphia to oakland california early morning,chuyến bay vào thứ hai từ philad Philadelphia đến Oakland California vào sáng sớm,O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name B-depart_time.period_of_day B-depart_time.period_of_day,atis_flight
535,first class fares from dallas to baltimore please,first class fares from dallas to baltimore please,O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
536,i would like information on flights from san francisco to pittsburgh leaving after 8 pm monday night,i would like information on flights from san francisco to pittsburgh leaving after 8 pm monday night,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_date.day_name B-depart_time.period_of_day,atis_flight
537,show me the price of all flights from atlanta to washington dc,cho tôi xem giá của tất cả các chuyến bay từ atlanta đến washington dc,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code,atis_airfare
538,what kind of aircraft is used on the first class american airlines flight from philadelphia to san francisco with a dallas stopover,loại máy bay nào được sử dụng trên chuyến bay của hãng hàng không Mỹ hạng nhất từ ​​philad Philadelphia đến san francisco với điểm dừng ở dallas,O O O O O O O O O B-class_type I-class_type B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-fromloc.city_name O,atis_aircraft
539,on flight us air 2153 from san francisco to baltimore what time and what city does the plane stop in between,trên chuyến bay us air 2153 từ san francisco đến Baltimore mấy giờ và thành phố nào máy bay dừng giữa,O O O B-airline_name I-airline_name B-flight_number O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-flight_time O O O O O O O O O,atis_flight
540,show me all flights out of boston on june twentieth that have business class,cho tôi xem tất cả các chuyến bay ra khỏi boston vào ngày 20 tháng 6 có hạng thương gia,O O O O O O O B-fromloc.city_name O B-depart_date.month_name B-depart_date.day_number O O B-class_type I-class_type,atis_flight
541,how many flights arrive at general mitchell international,có bao nhiêu chuyến bay đến quốc tế mitchell chung,O O O O O O B-toloc.airport_name I-toloc.airport_name I-toloc.airport_name,atis_quantity
542,i'd like to know if you have any flights from denver to philadelphia,tôi muốn biết nếu bạn có chuyến bay nào từ denver đến philadelphia,O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
543,round trip flights from salt lake city to cincinnati nonstop flights if possible,các chuyến bay khứ hồi từ thành phố hồ muối đến các chuyến bay thẳng cincinnati nếu có thể,O B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-flight_stop O O O,atis_flight
544,what flights go from dallas to san francisco before 6 o'clock sunday afternoon,những chuyến bay nào đi từ dallas đến san francisco trước 6 giờ chiều chủ nhật,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_date.day_name B-depart_time.period_of_day,atis_flight
545,show me the earliest flight from denver to las vegas,chỉ cho tôi chuyến bay sớm nhất từ ​​denver đến las vegas,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
546,delta flights from san francisco please,làm ơn các chuyến bay delta từ san francisco,O B-airline_name O O B-fromloc.city_name I-fromloc.city_name O,atis_flight
547,show me a list of flights from boston to atlanta leaving after noon and arriving before 7 pm,show me a list of flights from boston to atlanta leaving after noon and arriving before 7 pm,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
548,leaving washington going to san francisco the latest flight,rời khỏi washington để đến san francisco chuyến bay muộn nhất,O O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name O B-flight_mod O,atis_flight
549,please give me the cheapest flight from denver to pittsburgh,please give me the cheapest flight from denver to pittsburgh,O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_flight
550,i would like information on flights from oakland california to dallas leaving on sunday morning,tôi muốn biết thông tin về các chuyến bay từ Oakland california đến dallas khởi hành vào sáng chủ nhật,O O O O O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name O O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
551,what airlines fly from new york to milwaukee to los angeles,những hãng hàng không nào bay từ New York đến Milwaukee đến Los Angeles,O O O O O B-fromloc.city_name I-fromloc.city_name O B-stoploc.city_name O B-toloc.city_name I-toloc.city_name,atis_airline
552,what are the afternoon flights between washington and boston,các chuyến bay buổi chiều giữa washington và boston là gì,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name,atis_flight
553,please give me flight schedules from pittsburgh to philadelphia,làm ơn cho tôi biết lịch trình các chuyến bay từ pittsburgh đến philadelphia,O O O O B-flight_time I-flight_time O B-fromloc.city_name O B-toloc.city_name,atis_flight
554,does american airlines fly from boston to san francisco,does american airlines fly from boston to san francisco,O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
555,please give me flight schedules from baltimore to philadelphia,please give me flight schedules from baltimore to philadelphia,O O O O B-flight_time I-flight_time O B-fromloc.city_name O B-toloc.city_name,atis_flight
556,are there any nonstop flights leaving from dallas to baltimore july seventh with who united airlines,are there any nonstop flights leaving from dallas to baltimore july seventh with who united airlines,O O O O B-flight_stop O O O B-fromloc.city_name O B-toloc.city_name B-arrive_date.month_name B-arrive_date.day_number O O B-airline_name I-airline_name,atis_flight
557,from denver to pittsburgh on april twenty first i need the cheapest flight,"từ denver đến pittsburgh vào ngày 21 tháng Tư, tôi cần chuyến bay rẻ nhất",O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O O B-cost_relative O,atis_flight
558,what is the earliest flight from boston to washington,chuyến bay sớm nhất từ ​​boston đến washington là gì,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
559,what are my choices of flights to get from charlotte to minneapolis arriving about 7 pm in minneapolis,sự lựa chọn của tôi về chuyến bay nào để đi từ charlotte đến minneapolis đến lúc 7 giờ tối ở minneapolis,O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-toloc.city_name,atis_flight
560,what flights leave from newark to los angeles in the afternoon,chuyến bay nào khởi hành từ Newark đến Los Angeles vào buổi chiều,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.period_of_day,atis_flight
561,i'd like to find a flight between dallas and philadelphia,tôi muốn tìm một chuyến bay giữa dallas và philadelphia,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
562,what is the cheapest way to travel round trip from milwaukee to san francisco,cách rẻ nhất để đi khứ hồi từ Milwaukee đến san francisco là gì,O O O O B-cost_relative O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
563,show me the airlines,cho tôi xem các hãng hàng không,O O O O O,atis_airline
564,is there any flight leaving washington around 3 o'clock for denver,có chuyến bay nào rời Washington vào khoảng 3 giờ tới Denver không,O O O O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-toloc.city_name,atis_flight
565,what flights available between pittsburgh and baltimore on august eleventh,what flights available between pittsburgh and baltimore on august eleventh,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
566,what does restriction ap 57 mean,hạn chế ap 57 nghĩa là gì,O O O O B-restriction_code I-restriction_code O,atis_abbreviation
567,flights from newark to boston,các chuyến bay từ newark đến boston,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
568,show flights leaving boston on wednesday morning and arriving in denver,hiển thị các chuyến bay rời boston vào sáng thứ tư và đến Denver,O O O O B-fromloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O O O B-toloc.city_name,atis_flight
569,on july twenty third all flights on american airlines from philadelphia to san francisco,vào ngày 23 tháng 7 tất cả các chuyến bay của các hãng hàng không của Mỹ từ philad Philadelphia đến san francisco,O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
570,i'd like to fly from denver to pittsburgh to atlanta could you find me the cheapest way to do this,"tôi muốn bay từ denver đến pittsburgh đến atlanta, bạn có thể tìm cho tôi cách rẻ nhất để làm điều này không",O O O O O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name O O O O O B-cost_relative O O O O,atis_flight
571,what's the cheapest round trip fare between boston and washington,giá vé khứ hồi rẻ nhất giữa boston và washington,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
572,nonstop flights from new york city to las vegas on sunday,các chuyến bay thẳng từ thành phố new york đến las vegas vào chủ nhật,O B-flight_stop O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_date.day_name,atis_flight
573,display all flights from st. petersburg and charlotte flights should leave after noon arrive after 5 pm nonstop flight,hiển thị tất cả các chuyến bay từ st. Các chuyến bay petersburg và charlotte nên khởi hành sau buổi trưa đến sau 5 giờ chiều chuyến bay thẳng,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_time.time_relative B-depart_time.time O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time B-flight_stop O,atis_flight
574,show me all daily flights between milwaukee and orlando,hiển thị cho tôi tất cả các chuyến bay hàng ngày giữa milwaukee và orlando,O O O O B-flight_days O O B-fromloc.city_name O B-toloc.city_name,atis_flight
575,find me a flight from boston to san francisco with a layover in denver,find me a flight from boston to san francisco with a layover in denver,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name,atis_flight
576,how much does it cost to fly eastern airlines from atlanta to boston,chi phí bao nhiêu để bay các hãng hàng không miền đông từ Atlanta đến Boston,O O O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name,atis_airfare
577,i would like to fly from boston to denver early in the morning,tôi muốn bay từ boston đến Denver vào sáng sớm,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.period_mod O O B-depart_time.period_of_day,atis_flight
578,list all the flights from charlotte to atlanta that return around 7 pm,list all the flights from charlotte to atlanta that return around 7 pm,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
579,i need a listing of flights from kansas city missouri to salt lake city utah,tôi cần danh sách các chuyến bay từ thành phố kansas missouri đến thành phố hồ muối utah,O O O O O O O O B-fromloc.city_name I-fromloc.city_name B-fromloc.state_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-toloc.state_name,atis_flight
580,i'd like a flight from detroit to st. petersburg for tuesday,tôi muốn một chuyến bay từ detroit đến st. petersburg cho thứ ba,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name,atis_flight
581,show me the airlines that fly from denver to san francisco,chỉ cho tôi các hãng hàng không bay từ denver đến san francisco,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airline
582,what flights are available from boston to denver,có những chuyến bay nào từ boston đến denver,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
583,what flights do you have between pittsburgh and atlanta,what flights do you have between pittsburgh and atlanta,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
584,i want to arrive in detroit around 6 pm and i'm leaving from chicago,tôi muốn đến detroit khoảng 6 giờ chiều và tôi sẽ đi từ Chicago,O O O O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O O O O B-fromloc.city_name,atis_flight
585,show me what flights are available from baltimore to dallas with economy fares,show me what flights are available from baltimore to dallas with economy fares,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-economy O,atis_flight
586,show me the most expensive one way flight from detroit to westchester county,chỉ cho tôi chuyến bay một chiều đắt nhất từ ​​detroit đến hạt westchester,O O O O B-cost_relative I-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
587,round trip fare from baltimore to philadelphia less than 1000 dollars,giá vé khứ hồi từ Baltimore đến philadelphia dưới 1000 đô la,O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount,atis_airfare
588,which airlines fly from toronto to san diego and have a stopover in denver,hãng hàng không nào bay từ Toronto đến San diego và có điểm dừng chân ở Denver,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-stoploc.city_name,atis_airline
589,what are the coach fares from charlotte to la wednesday night,what are the coach fares from charlotte to la wednesday night,O O O O B-class_type O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day,atis_airfare
590,could you tell me what the abbreviation us stands for,bạn có thể cho tôi biết chúng tôi viết tắt của từ nào được không,O O O O O O O O B-airline_code O O,atis_abbreviation
591,could you give me a flight between pittsburgh and philadelphia,bạn có thể cho tôi một chuyến bay giữa pittsburgh và philadelphia được không,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
592,show me the flights from san diego to newark,chỉ cho tôi các chuyến bay từ san diego đến newark,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
593,can i have a list of all the thursday flights from baltimore to atlanta that leave after 1 pm,tôi có thể có danh sách tất cả các chuyến bay thứ năm từ Baltimore đến Atlanta khởi hành sau 1 giờ chiều không,O O O O O O O O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
594,what is the latest flight from philadelphia to boston,chuyến bay muộn nhất từ ​​Philadelphia đến boston là gì,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
595,what are the flights from baltimore to dallas on sunday afternoon,các chuyến bay từ Baltimore đến dallas vào chiều chủ nhật là gì,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
596,show me airlines with flights from pittsburgh to boston please,vui lòng chỉ cho tôi các hãng hàng không có các chuyến bay từ pittsburgh đến boston,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_airline
597,i'd like to know the earliest flight from boston to san francisco,tôi muốn biết chuyến bay sớm nhất từ ​​boston đến san francisco,O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
598,list flights from philadelphia to dallas that stop in atlanta,liệt kê các chuyến bay từ Philadelphia đến dallas dừng chân tại atlanta,O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name,atis_flight
599,show me one way flights from tampa to st. louis departing before 10 am,chỉ cho tôi các chuyến bay một chiều từ tampa đến st. louis khởi hành trước 10 giờ sáng,O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
600,what ground transportation is available in denver,what ground transportation is available in denver,O O O O O O O B-city_name,atis_ground_service
601,i need a thursday flight from pittsburgh to baltimore arriving in baltimore before 9 o'clock,tôi cần một chuyến bay thứ năm từ pittsburgh đến Baltimore đến Baltimore trước 9 giờ,O O O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
602,list the number of flights arriving in dallas fort worth from boston before noon,liệt kê số lượng các chuyến bay đến pháo đài dallas từ boston trước buổi trưa,O O O O O O O O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-fromloc.city_name B-arrive_time.time_relative B-arrive_time.time,atis_flight_no
603,what is the round trip fare on continental 1291 from dallas to san francisco and return,giá vé khứ hồi trên lục địa 1291 từ dallas đến san francisco và trở về là bao nhiêu,O O O O B-round_trip I-round_trip O O B-airline_name B-flight_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-round_trip,atis_airfare
604,show flights from denver into san francisco,show flights from denver into san francisco,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
605,i would like a flight from washington to boston flight 324 on august twentieth,tôi muốn một chuyến bay từ washington đến boston chuyến bay 324 vào ngày 20 tháng 8,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-flight_number O B-depart_date.month_name B-depart_date.day_number,atis_flight
606,i need a flight from pittsburgh to new york departing after 5 pm,tôi cần một chuyến bay từ pittsburgh đến new york khởi hành sau 5 giờ chiều,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
607,i want a list of flights from pittsburgh to baltimore on thursday that arrive in baltimore before 10 am,i want a list of flights from pittsburgh to baltimore on thursday that arrive in baltimore before 10 am,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
608,what flights does delta have from dallas to denver after 5 o'clock,what flights does delta have from dallas to denver after 5 o'clock,O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
609,what is the earliest flight from boston to san francisco on november seventh,what is the earliest flight from boston to san francisco on november seventh,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
610,i'd like information on a flight from denver to san francisco on united air,tôi muốn biết thông tin về chuyến bay từ denver đến san francisco trên không khí thống nhất,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name O,atis_flight
611,and what are the flights from nashville to tacoma on the eighteenth again,và các chuyến bay từ nashville đến tacoma vào ngày mười tám một lần nữa,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number O,atis_flight
612,list flights from denver to baltimore,liệt kê các chuyến bay từ Denver đến Baltimore,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
613,what ground transportation is available at the atlanta airport,có phương tiện giao thông mặt đất nào tại sân bay atlanta,O O O O O O O O B-airport_name I-airport_name,atis_ground_service
614,does any airline offer dc10 service between denver and boston,có hãng hàng không nào cung cấp dịch vụ dc10 giữa denver và boston không,O O O O O B-aircraft_code O O B-fromloc.city_name O B-toloc.city_name,atis_airline
615,i would like to fly from st. paul to san jose monday morning from san jose to houston tuesday morning and from houston to st. paul on wednesday morning,tôi muốn bay từ st. paul đến san jose buổi sáng thứ hai từ san jose đến houston buổi sáng thứ ba và từ houston đến st. paul vào buổi sáng thứ tư,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
616,list all flights that leave from baltimore or denver or pittsburgh and arrive in philadelphia,liệt kê tất cả các chuyến bay khởi hành từ baltimore hoặc denver hoặc pittsburgh và đến philad Philadelphia,O O O O O O O B-fromloc.city_name B-or B-fromloc.city_name B-or B-fromloc.city_name O O O B-toloc.city_name,atis_flight
617,what flights are currently available between boston and dallas fort worth,what flights are currently available between boston and dallas fort worth,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,atis_flight
618,show me round trip fares from denver to philadelphia,cho tôi xem giá vé khứ hồi từ denver đến philadelphia,O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
619,list all american airlines flights from phoenix to milwaukee on wednesday,list all american airlines flights from phoenix to milwaukee on wednesday,O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
620,i need a connecting flight on continental on june fifth from chicago to seattle,tôi cần một chuyến bay kết nối trên lục địa vào ngày 5 tháng 6 từ Chicago đến Seattle,O O O O B-connect O O B-airline_name O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name,atis_flight
621,which airlines are represented in the database,những hãng hàng không nào được đại diện trong cơ sở dữ liệu,O O O O O O O O,atis_airline
622,what is the first flight from boston to dallas,chuyến bay đầu tiên từ boston đến dallas là gì,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
623,on monday i would like to travel from charlotte north carolina to phoenix arizona i would like to arrive in phoenix before 4 pm,"vào thứ hai, tôi muốn đi từ charlotte North carolina đến Phoenix a Arizona, tôi muốn đến Phoenix trước 4 giờ chiều",O O B-depart_date.day_name O O O O O O B-fromloc.city_name B-fromloc.state_name I-fromloc.state_name O B-toloc.city_name B-toloc.state_name O O O O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
624,what is the fare going from atlanta to boston one way on november seventh,giá vé đi từ atlanta đến boston một chiều vào ngày 7 tháng 11 là bao nhiêu,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O B-depart_date.month_name B-depart_date.day_number,atis_airfare
625,list all flights arriving at general mitchell international,liệt kê tất cả các chuyến bay đến quốc tế mitchell chung,O O O O O O B-toloc.airport_name I-toloc.airport_name I-toloc.airport_name,atis_flight
626,please show me airlines with flights from denver to boston stop philadelphia,vui lòng chỉ cho tôi các hãng hàng không có các chuyến bay từ denver đến boston dừng philadelphia,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name,atis_airline
627,what flights are there from atlanta to baltimore,what flights are there from atlanta to baltimore,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
628,list the flights from philadelphia to san francisco via dallas,list the flights from philadelphia to san francisco via dallas,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-stoploc.city_name,atis_flight
629,which flight from pittsburgh to baltimore carries the smallest number of passengers,which flight from pittsburgh to baltimore carries the smallest number of passengers,O O O O B-fromloc.city_name O B-toloc.city_name O O B-mod O O O,atis_flight
630,which airline has the smallest plane leaving pittsburgh and arriving in baltimore on july fourth,which airline has the smallest plane leaving pittsburgh and arriving in baltimore on july fourth,O O O O O B-mod O O B-fromloc.city_name O O O B-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number,atis_airline
631,is there a flight leaving at 1505 from pittsburgh to baltimore on july twenty fifth 1991,có chuyến bay nào khởi hành lúc 1505 từ pittsburgh đến Baltimore vào ngày 20 tháng 7 năm 1991 không,O O O O O O O B-depart_time.time O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number B-depart_date.year,atis_flight
632,what flights go from pittsburgh to denver after 2 pm,những chuyến bay nào đi từ Pittsburgh đến Denver sau 2 giờ chiều,O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
633,does continental fly from boston to san francisco with a stop in denver,lục địa bay từ boston đến san francisco có điểm dừng ở Đan Mạch không,O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name,atis_flight
634,what flights are there from baltimore to newark,có những chuyến bay nào từ Baltimore đến Newark,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
635,show me the flights to and from love field,chỉ cho tôi các chuyến bay đến và đi từ cánh đồng tình yêu,O O O O O O O O B-fromloc.airport_name I-fromloc.airport_name,atis_flight
636,what is the cheapest flight from denver to pittsburgh on july twenty sixth,chuyến bay nào rẻ nhất từ ​​Denver đến Pittsburgh vào ngày 26 tháng 7,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number,atis_flight
637,show me all flights from san diego to miami with a stop in denver,chỉ cho tôi tất cả các chuyến bay từ san diego đến miami có điểm dừng ở denver,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name,atis_flight
638,us 3724 baltimore to philadelphia what is the fare,us 3724 baltimore đến philadelphia giá vé là bao nhiêu,O B-airline_code B-flight_number B-fromloc.city_name O B-toloc.city_name O O O O,atis_airfare
639,list the three earliest flights from atlanta to philadelphia on wednesday,list the three earliest flights from atlanta to philadelphia on wednesday,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
640,please list all flights from philadelphia to boston,vui lòng liệt kê tất cả các chuyến bay từ philad Philadelphia đến boston,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
641,okay show me all the flights to baltimore,"được rồi, chỉ cho tôi tất cả các chuyến bay đến Baltimore",O O O O O O O O B-toloc.city_name,atis_flight
642,show me fares from houston to las vegas,show me fares from houston to las vegas,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airfare
643,i need a flight from indianapolis to houston on twa,tôi cần một chuyến bay từ indianapolis đến houston trên twa,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_code,atis_flight
644,list all flights on continental departing on monday before noon from denver to chicago,list all flights on continental departing on monday before noon from denver to chicago,O O O O O B-airline_name O O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time O B-fromloc.city_name O B-toloc.city_name,atis_flight
645,now i need flights leaving from atlanta and arriving in philadelphia on wednesday morning,bây giờ tôi cần chuyến bay khởi động từ atlanta và đến Philadelphia vào thứ tư,O O O O O O O B-fromloc.city_name O O O B-toloc.city_name O B-arrive_date.day_name B-arrive_time.period_of_day,atis_flight
646,flights from dc to denver,flights from dc to denver,O O O B-fromloc.state_code O B-toloc.city_name,atis_flight
647,please show me any united flights including connections between boston and san francisco at 5 in the evening,vui lòng chỉ cho tôi bất kỳ chuyến bay thống nhất nào bao gồm các chuyến nối giữa boston và san francisco lúc 5 giờ tối,O O O O O B-airline_name O O B-connect O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time O O B-depart_time.period_of_day,atis_flight
648,i would like information for flights from baltimore to dallas on early tuesday morning,tôi muốn biết thông tin về các chuyến bay từ Baltimore đến dallas vào sáng sớm thứ ba,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_mod B-depart_date.day_name B-depart_time.period_of_day,atis_flight
649,may i have a listing of flight numbers from columbus ohio to minneapolis minnesota on monday,may i have a listing of flight numbers from columbus ohio to minneapolis minnesota on monday,O O O O O O O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name O B-depart_date.day_name,atis_flight_no
